0,1,2,3,4,5
1.2786905616490447,1.6713199268994885,1.885442434883829,1.0390310967504908,1.6718330092361444,1.44654832033677
-1.182370831302406,0.07986189842222727,1.3317203096050265,0.12841301223868834,0.5379106843161996,1.281275894904747
1.1273631620824507,1.0420327981606288,0.6857111634464235,-0.28136512579162276,-0.1598876694806896,0.8515675887814869
-1.381485830732135,0.1938631898604265,0.7779981843262239,-0.41795783846839313,-0.24711246370530077,0.9837855291271053
-0.4045479975301125,-1.2243128756307717,-1.1600292541495847,-1.100921401852245,-1.2065852001760233,-0.8893019591024889
0.5300181637932636,-1.4568755101646982,-0.9754552123899839,-1.6472922525593265,-1.2065852001760233,-0.8011566655387433
0.052142165161914014,1.1149936246810763,1.3317203096050265,0.35606753336663893,0.45068589009158844,1.391457511859429
-0.1071498343818692,-1.2835935471786355,-0.8831681915101836,-1.465168635656966,-1.1193604059514122,-0.7019932102795295
0.649487163451101,-0.15270073611169915,0.22427605904742146,0.76584567139695,0.18901150741775496,0.33371398909448147
1.1671861619683965,0.8277103702568142,0.22427605904742146,1.7675255643599328,2.0207321861345893,-0.5807934316293791
0.0760359650934815,-1.3793546319867227,-0.9754552123899839,-1.5562304441081463,-1.1193604059514122,-0.8342111506251478
-0.7841408324429479,-1.1285517908226845,-1.1600292541495847,-1.0098595934010648,-1.3810347886252456,-0.7570840187568706
0.41054916413542625,-1.1103115841925726,-1.2523162750293853,-1.3741068272057857,-1.032135611726801,-1.175774163184662
0.4822305639301287,0.9599518683251252,0.9625722260858247,0.9935001925249006,0.6251354785408108,0.9948036908225736
-1.182370831302406,-0.17094094274181101,-0.7908811706303831,0.8113765756225402,-0.07266287525607847,-0.7019932102795294
-0.8637868322148394,-0.011339134728332105,-0.9754552123899839,1.130092905201671,0.6251354785408108,-1.2859557801393442
-0.35405243367473316,1.1514740379413,1.4240073304848269,-0.00817970043808203,0.18901150741775496,1.5787662606823885
0.8884251627667759,-1.5435164916577298,-1.1600292541495847,-1.7383540610105066,-1.032135611726801,-1.1537378397937257
-1.3018398309602432,0.038821433504475554,-0.8831681915101836,0.12841301223868834,0.10178671319314384,-1.0876288696209166
0.5618765637020203,0.7821098536815345,0.22427605904742146,0.76584567139695,0.014561918968532681,0.4438956060491635
0.7211685632458035,1.1058735213660202,1.3317203096050265,0.2650057249154587,0.3634610958669773,1.4245119969458333
0.649487163451101,0.8003500603116463,1.3317203096050265,-0.41795783846839313,-0.24711246370530077,1.6448752308551973
-1.1027248315305143,-1.5389564400002016,-1.2523162750293853,-0.9643286891754747,-1.032135611726801,-1.0766107079254486
-0.06732683449592339,0.5130668058873843,0.22427605904742146,0.76584567139695,-0.24711246370530077,0.6091680314811865
2.398991194440472,-0.015899186385860072,-0.8831681915101836,1.0390310967504908,0.014561918968532681,-0.8121748272342114
-0.02750383460997759,-1.2197528239732438,-1.1600292541495847,-1.146452306077835,-1.1193604059514122,-0.955410929275298
-0.23458343401689577,0.5677874257777199,0.4088501008070223,1.130092905201671,0.799585066990033,0.25658685722620417
-0.6328134328763538,1.4980379639134256,0.22427605904742146,0.08288210801309821,0.3634610958669773,0.05825994670777643
-1.2620168310742974,0.5358670641750242,0.7779981843262239,0.5381911502689994,-0.5087868463791342,1.3804393501639607
1.4379825611928279,-1.1604721524253803,-1.0677422332697843,-1.6472922525593265,-1.1193604059514122,-0.9664290909707662
-0.05139763454154507,0.21210339649053836,0.3165630799272219,0.8569074798481303,0.5379106843161996,0.2455686955307358
-0.744317832557002,1.1879544512015237,1.0548592469656253,0.5381911502689994,0.7123602727654219,0.9397128823452325
-0.8239638323288937,1.2289949161192755,1.5162943513646272,0.12841301223868834,1.2357090381130886,1.060912660995383
-1.381485830732135,-1.2835935471786355,-0.14487202447178021,-1.465168635656966,-0.94491081750219,0.0692781084032446
-0.7841408324429479,-1.2562332372334677,-1.1600292541495847,-1.1919832103034251,-1.3810347886252456,-0.8011566655387433
-0.1071498343818692,0.9508317650100694,1.239433288725226,1.130092905201671,0.18901150741775496,1.6338570691597294
-0.31422943378878737,0.9827521266127651,0.6857111634464235,0.8569074798481303,1.7590578034607556,-0.08497615533331028
-0.23458343401689577,0.14370262162761885,-0.6063071288707823,0.9024383840737205,0.45068589009158844,-0.790138503843275
-0.7124594326482454,-1.073831170932349,-0.9754552123899839,-1.100921401852245,-1.3810347886252456,-0.5587571082384428
2.398991194440472,0.2075433448330104,0.13198903816762103,0.17394391646427845,0.2762363016423661,0.025205461621371744
-0.545202833127273,0.271384068038402,0.3165630799272219,-0.5090196469195734,-0.421562052154523,0.5210227379174408
-0.545202833127273,-1.3063938054662754,-1.1600292541495847,-0.9643286891754747,-1.2938099944006345,-0.8011566655387433
0.6415225634739119,-0.9370296212065098,-1.0677422332697843,-1.0553904976266548,-1.2065852001760233,-0.7681021804523387
0.8884251627667759,0.42186577273682496,0.5011371216868227,-0.28136512579162276,-0.5087868463791342,0.8515675887814869
-1.381485830732135,0.42186577273682496,-0.9754552123899839,1.130092905201671,0.10178671319314384,-0.955410929275298
-0.3859108335834898,-1.5526365949727856,-1.1600292541495847,-1.3741068272057857,-1.1193604059514122,-1.010501737752639
0.21143416470569723,-1.3018337538087472,-0.9754552123899839,-1.100921401852245,-1.032135611726801,-0.7791203421478069
-0.03546843458716675,0.05250158847705946,0.22427605904742146,-0.09924150888926228,0.18901150741775496,0.1243689168805858
0.5618765637020203,-1.5982371115480654,-1.1600292541495847,-0.8732668807242944,-1.3810347886252456,-0.7240295336704659
-1.381485830732135,0.2349036547781782,1.3317203096050265,0.5381911502689994,0.8868098612146441,1.1600761162545967
2.398991194440472,0.7957900086541184,0.6857111634464235,0.8113765756225402,1.933507391909978,-0.20617593398346026
0.5698411636792095,1.7807611666801597,1.1471462678454256,0.35606753336663893,0.45068589009158844,1.171094277950065
0.012319165275968212,0.15282272494267476,0.4088501008070223,-0.23583422156603265,0.45068589009158844,0.14640524027152213
-1.381485830732135,1.5390784288311774,1.3317203096050265,0.8113765756225402,1.0612594496638665,1.1160034694727239
1.2070091618543424,0.05250158847705946,0.5934241425666231,0.9479692882993105,0.5379106843161996,0.5981498697857184
1.5972745607366112,-0.056939651303611796,-0.7908811706303831,0.31053662914104885,0.7123602727654219,-1.3190102652257487
-0.6248488328991646,0.2394637064357062,0.6857111634464235,0.4471293418178192,-0.421562052154523,1.1931306013410012
-1.381485830732135,-1.032790706014597,-0.9754552123899839,-0.736674168047524,-1.2938099944006345,-0.5257026231520383
0.4822305639301287,0.28962427466851387,0.6857111634464235,-0.5545505511451635,-0.421562052154523,0.950731044040701
-0.6328134328763538,-1.0920713775624606,-0.8831681915101836,-0.8277359764987042,-1.032135611726801,-0.6028297550203157
0.7609915631317493,0.2257835514631223,0.3165630799272219,0.8113765756225402,0.3634610958669773,0.34473215078994984
-0.34608783369754403,1.0374727465031008,0.13198903816762103,-0.053710604663672154,-0.07266287525607847,0.19047788705339477
-0.8717514321920287,-1.4067149419318905,-0.8831681915101836,-0.9187977849498845,-1.2065852001760233,-0.5146844614565701
-0.7124594326482454,0.3261046879287376,-0.7908811706303831,0.31053662914104885,0.10178671319314384,-0.9333746058843617
